Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_full,World,Emissions|CO2,Mt CO2/yr,33061.58661,37547.0345,40094.78829,,42402.25662,,34972.50826,,32865.14079,,27501.93143,,21720.47357,,16578.50148,,12584.66097,,8576.827918,,5123.632885
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_full,World,Emissions|CO2|AFOLU,Mt CO2/yr,6592.3125,6762.789551,6933.200195,,6120.943359,,801.0084229,,-524.7978516,,-1450.936768,,-2992.981934,,-3628.926758,,-4190.129883,,-4662.54541,,-4460.151367
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_full,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,26469.27411,30784.24495,33161.58809,,36281.31327,,34171.49983,,33389.93864,,28952.8682,,24713.4555,,20207.42824,,16774.79085,,13239.37333,,9583.784252
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_full,World,Emissions|CO2|Other,Mt CO2/yr,0,3.63798E-12,0,,0,,-7.27596E-12,,0,,-3.63798E-12,,0,,0,,0,,1.81899E-12,,-9.09495E-13
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_full,World,Primary Energy|Biomass,EJ/yr,44.16068097,48.45190464,54.95672143,,62.69750561,,65.98120517,,66.22590977,,76.87060864,,86.03490444,,96.13468063,,103.0632701,,110.4453087,,130.0347331
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_full,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,0,0,0,,0,,0.73721225,,5.47363234,,21.52428535,,40.10340869,,64.16339841,,77.71007695,,83.80922608,,99.63149142
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_full,World,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,0,0,0,,0,,0,,0.506839387,,3.924692015,,4.670107086,,2.676774225,,0.471178139,,0.111724626,,0.72630078
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_none,World,Emissions|CO2,Mt CO2/yr,33061.58661,37547.0345,40094.78829,,42402.25662,,35238.41448,,33389.50021,,29282.67267,,24850.84186,,21420.77972,,18188.63144,,14678.94309,,12739.54595
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_none,World,Emissions|CO2|AFOLU,Mt CO2/yr,6592.3125,6762.789551,6933.200195,,6120.943359,,845.4890747,,-513.4915771,,-1485.922729,,-3035.663818,,-3665.552734,,-4228.459961,,-4684.802734,,-4594.554688
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_none,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,26469.27411,30784.24495,33161.58809,,36281.31327,,34392.9254,,33902.99179,,30768.59539,,27886.50568,,25086.33245,,22417.0914,,19363.74582,,17334.10063
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_none,World,Emissions|CO2|Other,Mt CO2/yr,0,3.63798E-12,0,,0,,0,,0,,4.54747E-13,,-3.63798E-12,,0,,0,,0,,1.81899E-12
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_none,World,Primary Energy|Biomass,EJ/yr,44.16068097,48.45190464,54.95672143,,62.69750561,,61.99421405,,61.43937452,,68.7566627,,79.40780516,,84.530648,,85.41198679,,87.7555052,,94.82850523
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_none,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGE-GLOBIOM 1.0,EMF33_tax_lo_none,World,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Emissions|CO2,Mt CO2/yr,,37720.75119,40265.62802,,38093.86268,,23404.16216,,14933.85584,,3629.964971,,-4029.742853,,-8118.545609,,-11932.14884,,-14315.90065,,-15487.08144
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.949809,7161.446438,,2985.192878,,-1350.977107,,-2465.247549,,-2825.289533,,-3515.194641,,-3383.756443,,-3813.488762,,-3985.823866,,-3863.436841
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30825.80139,33104.18158,,35108.6698,,24755.13927,,17399.10339,,6455.254505,,-514.5482123,,-4734.789166,,-8118.660076,,-10330.07679,,-11623.64459
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Primary Energy|Biomass,EJ/yr,,48.452,54.815,,51.247,,48.989,,58.464,,88.327,,125.805,,157.047,,184.131,,203.326,,219.919
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,7.122,,26.298,,60.85,,93.044,,115.887,,136.577,,148.539,,158.564
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,520.93045,,1025.83415,,1705.08175,,2462.31765,,3168.4931,,3731.46625,,4143.4562,,4467.177,,4706.1568
MESSAGE-GLOBIOM 1.0,SSP1-26,World,Emissions|CO2,Mt CO2/yr,,37720.3815,40267.69877,,38420.43876,,32769.34486,,28134.5926,,19794.23834,,9669.221596,,1691.518701,,-4199.503055,,-9066.820413,,-12215.37349
MESSAGE-GLOBIOM 1.0,SSP1-26,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.948483,7161.443786,,3444.623434,,-232.6990173,,-1657.334974,,-2636.248892,,-3698.767506,,-4006.014105,,-4532.601513,,-4211.396218,,-3921.908071
MESSAGE-GLOBIOM 1.0,SSP1-26,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30825.43302,33106.25498,,34975.81532,,33002.04387,,29791.92758,,22430.48724,,13367.9891,,5697.532805,,333.0984577,,-4855.424195,,-8293.465421
MESSAGE-GLOBIOM 1.0,SSP1-26,World,Primary Energy|Biomass,EJ/yr,,48.451,54.822,,53.972,,47.301,,49.546,,61.587,,80.144,,108.387,,138.648,,166.853,,190.546
MESSAGE-GLOBIOM 1.0,SSP1-26,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,3.012,,13.784,,36.061,,58.875,,80.276,,101.025,,121.141,,139.399
MESSAGE-GLOBIOM 1.0,SSP1-26,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,520.6385,,1021.8587,,1645.34025,,2307.6258,,2959.2369,,3536.1917,,3957.9268,,4219.28295,,4358.81415
MESSAGE-GLOBIOM 1.0,SSP1-34,World,Emissions|CO2,Mt CO2/yr,,37720.47461,40267.72719,,39862.00925,,38448.67162,,35708.25633,,32990.65735,,27036.99593,,17295.55571,,7632.617021,,-102.8568172,,-6174.116789
MESSAGE-GLOBIOM 1.0,SSP1-34,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.949809,7161.446438,,4619.045863,,1396.436984,,-830.8407994,,-1923.340718,,-3105.55063,,-4129.116361,,-4366.794889,,-4527.351551,,-4649.676188
MESSAGE-GLOBIOM 1.0,SSP1-34,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30825.5248,33106.28075,,35242.96339,,37052.23463,,36539.09713,,34913.99807,,30142.54655,,21424.67207,,11999.41191,,4424.494734,,-1524.440602
MESSAGE-GLOBIOM 1.0,SSP1-34,World,Primary Energy|Biomass,EJ/yr,,48.448,54.823,,51.282,,42.07,,40.039,,49.112,,61.368,,78.979,,98.025,,121.906,,143.88
MESSAGE-GLOBIOM 1.0,SSP1-34,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0.094,,2.451,,11.687,,29.428,,55.96,,72.364,,89.966,,104.326
MESSAGE-GLOBIOM 1.0,SSP1-34,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,520.2111,,1016.7414,,1601.22075,,2182.74225,,2765.07825,,3298.603,,3764.4297,,4088.4681,,4312.122
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Emissions|CO2,Mt CO2/yr,,37720.49768,40267.7938,,40543.78721,,41959.43076,,41455.92155,,41246.21166,,40159.44908,,35706.75194,,28396.3662,,18646.25433,,8904.655083
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.948483,7161.443786,,5232.483925,,3462.845145,,1427.452074,,-367.61482,,-2242.516728,,-3442.885496,,-4056.986959,,-4261.265578,,-4489.397178
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30825.5492,33106.35001,,35311.30329,,38496.58562,,40028.46948,,41613.82648,,42401.96581,,39149.63744,,32453.35316,,22907.51991,,13394.05226
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy|Biomass,EJ/yr,,48.452,54.822,,51.281,,39.886,,38.116,,44.787,,51.603,,61.863,,74.398,,90.296,,103.657
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0,,0,,0.688,,3.979,,13.759,,34.914,,62.634,,76.702
MESSAGE-GLOBIOM 1.0,SSP1-45,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,520.35665,,1016.76545,,1592.6531,,2165.539,,2690.75145,,3155.676,,3553.56305,,3897.4416,,4101.10895
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Emissions|CO2,Mt CO2/yr,,37718.15777,40267.21383,,41208.70192,,43513.85403,,45637.21881,,47282.20593,,49568.38403,,50056.18223,,49254.2645,,49586.84621,,49270.7336
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.948483,7161.443786,,5617.317571,,4276.326191,,3372.218497,,2008.702176,,802.4422937,,-341.2845181,,-1053.958295,,-1184.387995,,-1584.529573
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30823.20929,33105.77004,,35591.38435,,39237.52784,,42265.00031,,45273.50375,,48765.94174,,50397.46674,,50308.2228,,50771.2342,,50855.26318
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy|Biomass,EJ/yr,,48.452,54.836,,51.248,,39.847,,35.433,,42.698,,49.615,,56.172,,62.992,,69.029,,74.211
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGE-GLOBIOM 1.0,SSP1-Baseline,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,520.4781,,1019.66925,,1593.3889,,2141.19145,,2657.70195,,3115.70755,,3480.4165,,3737.1255,,3883.711
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Emissions|CO2,Mt CO2/yr,,37767.24183,40313.50203,,40931.32174,,23633.12853,,11524.1294,,3778.922018,,-1510.684608,,-6540.368386,,-10608.86418,,-12410.88058,,-13048.88988
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.558733,7161.578136,,4476.762383,,721.614238,,-1495.664526,,-2285.441415,,-3386.288427,,-3567.443814,,-3736.44211,,-4251.409352,,-4162.315552
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30872.68309,33151.9239,,36454.55935,,22911.51429,,13019.79393,,6064.363433,,1875.603819,,-2972.924572,,-6872.422068,,-8159.471231,,-8886.57433
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Primary Energy|Biomass,EJ/yr,,48.452,53.943,,62.39,,73.311,,90.486,,119.194,,151.657,,176.23,,194.877,,212.15,,225.533
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0.958,,5.482,,19.897,,47.291,,99.943,,147.014,,161.154,,170.979
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,516.87365,,1008.5919,,1600.61105,,2208.03405,,2826.02905,,3402.90125,,3947.99305,,4426.4146,,4703.2217
MESSAGE-GLOBIOM 1.0,SSP2-26,World,Emissions|CO2,Mt CO2/yr,,37770.82026,40294.32257,,40656.96919,,34541.60238,,26305.61187,,16330.60141,,9247.853483,,2010.280498,,-4045.766822,,-6495.75301,,-8357.277098
MESSAGE-GLOBIOM 1.0,SSP2-26,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.948483,7161.443786,,4437.784919,,2790.836408,,97.14806388,,-1994.614522,,-3373.086072,,-3277.817075,,-4260.443957,,-3849.476413,,-3786.698449
MESSAGE-GLOBIOM 1.0,SSP2-26,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30875.87177,33132.87879,,36219.18428,,31750.76598,,26208.46381,,18325.21593,,12620.93956,,5288.097573,,214.6771353,,-2646.276598,,-4570.57865
MESSAGE-GLOBIOM 1.0,SSP2-26,World,Primary Energy|Biomass,EJ/yr,,48.452,54.988,,64.072,,69.826,,75.619,,87.284,,102.918,,128.494,,156.722,,183.922,,206.106
MESSAGE-GLOBIOM 1.0,SSP2-26,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0.856,,3.579,,11.371,,33.425,,80.802,,118.953,,141.132,,157.56
MESSAGE-GLOBIOM 1.0,SSP2-26,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,518.26555,,1005.4353,,1615.23885,,2175.00185,,2694.42935,,3190.32395,,3592.1186,,3903.3042,,4127.5126
MESSAGE-GLOBIOM 1.0,SSP2-34,World,Emissions|CO2,Mt CO2/yr,,37770.83369,40294.28312,,41685.86099,,42031.55666,,38219.66735,,32611.93856,,24302.66054,,15423.40394,,7974.427459,,1860.016865,,-1418.092488
MESSAGE-GLOBIOM 1.0,SSP2-34,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.948483,7161.443786,,5311.45913,,4140.766338,,1916.251951,,-914.9616928,,-2426.252361,,-3130.10801,,-3966.769081,,-4757.855495,,-4429.019438
MESSAGE-GLOBIOM 1.0,SSP2-34,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30875.88521,33132.83933,,36374.40186,,37890.79032,,36303.4154,,33526.90025,,26728.9129,,18553.51195,,11941.19654,,6617.87236,,3010.926951
MESSAGE-GLOBIOM 1.0,SSP2-34,World,Primary Energy|Biomass,EJ/yr,,48.452,55.002,,62.714,,63.313,,66.063,,76.082,,87.114,,97.185,,113.725,,139.509,,167.669
MESSAGE-GLOBIOM 1.0,SSP2-34,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0.291,,1.656,,6.41,,21.254,,54.809,,84.8,,105.489,,127.975
MESSAGE-GLOBIOM 1.0,SSP2-34,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,518.2103,,984.08665,,1535.91765,,2035.14665,,2473.8577,,2857.6916,,3241.09315,,3577.6125,,3825.8461
MESSAGE-GLOBIOM 1.0,SSP2-45,World,Emissions|CO2,Mt CO2/yr,,37770.82799,40294.29382,,42284.92873,,44385.65447,,44491.57078,,42832.15614,,39042.38974,,34193.21795,,25823.81809,,15468.52859,,9115.046702
MESSAGE-GLOBIOM 1.0,SSP2-45,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.948483,7161.443786,,5670.387997,,4588.490119,,3177.632881,,682.2096711,,-1955.682705,,-2630.63189,,-3801.426053,,-4559.450679,,-4800.076969
MESSAGE-GLOBIOM 1.0,SSP2-45,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30875.8795,33132.85003,,36614.54074,,39797.16435,,41313.9379,,42149.94647,,40998.07244,,36823.84984,,29625.24414,,20027.97927,,13915.12367
MESSAGE-GLOBIOM 1.0,SSP2-45,World,Primary Energy|Biomass,EJ/yr,,48.452,55.002,,62.533,,61.779,,61.517,,66.514,,72.635,,80.135,,88.542,,100.212,,116.025
MESSAGE-GLOBIOM 1.0,SSP2-45,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0.091,,0.512,,2.112,,6.554,,18.664,,42.332,,67.6,,87.669
MESSAGE-GLOBIOM 1.0,SSP2-45,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,516.86615,,985.36645,,1524.899,,1989.89805,,2410.4843,,2750.8699,,3110.33845,,3478.71085,,3731.88965
MESSAGE-GLOBIOM 1.0,SSP2-60,World,Emissions|CO2,Mt CO2/yr,,37770.77334,40294.27641,,42392.22806,,46125.21553,,49544.82853,,52585.73892,,54663.54937,,55537.15342,,55974.06683,,56218.81663,,55426.33074
MESSAGE-GLOBIOM 1.0,SSP2-60,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.948483,7161.443786,,5659.252105,,4667.361668,,3871.394132,,2281.902526,,541.496776,,-866.1809655,,-2675.741884,,-3977.992743,,-4270.018207
MESSAGE-GLOBIOM 1.0,SSP2-60,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30875.82486,33132.83263,,36732.97596,,41457.85386,,45673.4344,,50303.8364,,54122.05259,,56403.33439,,58649.80872,,60196.80937,,59696.34895
MESSAGE-GLOBIOM 1.0,SSP2-60,World,Primary Energy|Biomass,EJ/yr,,48.452,54.988,,62.575,,61.336,,58.229,,59.384,,64.698,,65.689,,62.656,,62.291,,70.084
MESSAGE-GLOBIOM 1.0,SSP2-60,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0,,0,,0,,0,,0,,0.03,,0.343,,1.405
MESSAGE-GLOBIOM 1.0,SSP2-60,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,516.94015,,992.5887,,1471.5794,,1960.88245,,2338.59435,,2673.1639,,2935.7384,,3180.7404,,3286.5826
MESSAGE-GLOBIOM 1.0,SSP2-Baseline,World,Emissions|CO2,Mt CO2/yr,,37768.99436,40294.63828,,42262.42525,,46727.55065,,51606.4515,,56651.62919,,61402.26901,,65996.979,,74133.62928,,81028.37688,,85684.20439
MESSAGE-GLOBIOM 1.0,SSP2-Baseline,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.948483,7161.443786,,5114.400392,,4220.248626,,3865.736274,,3037.158405,,1935.181211,,907.57449,,65.65157982,,-248.5715778,,-481.5632985
MESSAGE-GLOBIOM 1.0,SSP2-Baseline,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30874.04587,33133.19449,,37148.02486,,42507.30202,,47740.71523,,53614.47079,,59467.0878,,65089.40451,,74067.9777,,81276.94846,,86165.76769
MESSAGE-GLOBIOM 1.0,SSP2-Baseline,World,Primary Energy|Biomass,EJ/yr,,48.452,55.002,,62.26,,61.336,,58.229,,59.492,,63.509,,64.892,,61.269,,60.121,,65.66
MESSAGE-GLOBIOM 1.0,SSP2-Baseline,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGE-GLOBIOM 1.0,SSP2-Baseline,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,512.81595,,961.34755,,1444.5981,,1930.1161,,2335.6503,,2657.6173,,2931.652,,3083.63155,,3118.4128
MESSAGE-GLOBIOM 1.0,SSP3-34,World,Emissions|CO2,Mt CO2/yr,,37720.44564,40345.1034,,47880.07896,,47038.52004,,31260.0732,,21803.52901,,12858.82209,,6104.736709,,2227.11244,,-182.8153942,,-715.3315711
MESSAGE-GLOBIOM 1.0,SSP3-34,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.944258,7161.435335,,5793.298716,,4365.713396,,2032.467425,,352.5511914,,-804.1867548,,-1327.173814,,-1045.384757,,-956.6167298,,-866.6832732
MESSAGE-GLOBIOM 1.0,SSP3-34,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30825.50138,33183.66806,,42086.78025,,42672.80664,,29227.60577,,21450.97782,,13663.00884,,7431.910523,,3272.497198,,773.8013356,,151.3517021
MESSAGE-GLOBIOM 1.0,SSP3-34,World,Primary Energy|Biomass,EJ/yr,,48.452,55.25,,70.619,,83.92,,100.346,,129.323,,172.587,,210.987,,241.665,,264.403,,281.768
MESSAGE-GLOBIOM 1.0,SSP3-34,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,5.636,,22.942,,58.405,,107.503,,138.571,,160.91,,175.478,,187.023
MESSAGE-GLOBIOM 1.0,SSP3-34,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,516.9293,,977.4754,,1487.53045,,1926.0657,,2240.89285,,2388.4783,,2492.29465,,2555.45945,,2688.92205
MESSAGE-GLOBIOM 1.0,SSP3-45,World,Emissions|CO2,Mt CO2/yr,,37716.76596,40374.42894,,48252.89073,,52274.55248,,45249.42905,,36909.39671,,27532.92524,,18211.56994,,11753.02482,,7220.897957,,4792.137208
MESSAGE-GLOBIOM 1.0,SSP3-45,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.944258,7161.435335,,5651.898215,,4575.07371,,2991.90187,,1767.863488,,190.0024577,,-1042.706055,,-1279.002201,,-1001.365053,,-1298.965949
MESSAGE-GLOBIOM 1.0,SSP3-45,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30821.8217,33212.9936,,42600.99252,,47699.47877,,42257.52718,,35141.53322,,27342.92278,,19254.27599,,13032.02702,,8222.26301,,6091.103157
MESSAGE-GLOBIOM 1.0,SSP3-45,World,Primary Energy|Biomass,EJ/yr,,48.452,54.975,,69.991,,79.171,,88.105,,106.116,,135.856,,178.727,,214.412,,244.379,,267.673
MESSAGE-GLOBIOM 1.0,SSP3-45,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,2.167,,11.721,,32.796,,68.791,,109.86,,136.67,,158.563,,175.652
MESSAGE-GLOBIOM 1.0,SSP3-45,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,516.8301,,976.9493,,1531.66145,,1963.07975,,2254.44945,,2417.57825,,2450.0932,,2400.8974,,2512.1448
MESSAGE-GLOBIOM 1.0,SSP3-60,World,Emissions|CO2,Mt CO2/yr,,37720.48103,40372.7159,,49149.64772,,57913.98036,,60315.01724,,59981.07603,,54711.38715,,44470.82911,,35323.9477,,29389.75162,,25546.20436
MESSAGE-GLOBIOM 1.0,SSP3-60,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.944258,7161.435335,,5632.417315,,4727.573376,,3517.053182,,2665.099716,,1282.072089,,280.9489146,,-344.7029411,,-949.5516629,,-1503.37476
MESSAGE-GLOBIOM 1.0,SSP3-60,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30825.53678,33211.28056,,43517.2304,,53186.40699,,56797.96406,,57315.97632,,53429.31506,,44189.8802,,35668.65064,,30339.30329,,27049.57912
MESSAGE-GLOBIOM 1.0,SSP3-60,World,Primary Energy|Biomass,EJ/yr,,48.452,54.829,,68.764,,74.332,,77.643,,86.413,,101.032,,120.914,,145.273,,173.984,,205.998
MESSAGE-GLOBIOM 1.0,SSP3-60,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0.288,,1.993,,7.687,,19.012,,43.59,,72.524,,100.252,,124.493
MESSAGE-GLOBIOM 1.0,SSP3-60,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,517.1706,,976.16255,,1516.11895,,1963.0808,,2303.4171,,2511.8205,,2592.1325,,2562.7744,,2483.87255
MESSAGE-GLOBIOM 1.0,SSP3-Baseline,World,Emissions|CO2,Mt CO2/yr,,37806.24563,40381.09024,,52061.26786,,62447.84873,,70699.52659,,77019.14845,,84134.69767,,91323.80938,,102842.7249,,115680.9258,,129720.5602
MESSAGE-GLOBIOM 1.0,SSP3-Baseline,World,Emissions|CO2|AFOLU,Mt CO2/yr,,6894.944258,7161.435335,,6022.636601,,5298.386138,,4563.680193,,4212.154879,,3005.546401,,2018.974488,,1637.158256,,1477.917968,,913.6834208
MESSAGE-GLOBIOM 1.0,SSP3-Baseline,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,30911.30137,33219.6549,,46038.63126,,57149.46259,,66135.8464,,72806.99357,,81129.15127,,89304.83489,,101205.5666,,114203.0079,,128806.8767
MESSAGE-GLOBIOM 1.0,SSP3-Baseline,World,Primary Energy|Biomass,EJ/yr,,48.452,54.829,,66.059,,70.477,,73.055,,79.568,,86.68,,92.901,,107.002,,118.913,,128.831
MESSAGE-GLOBIOM 1.0,SSP3-Baseline,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
MESSAGE-GLOBIOM 1.0,SSP3-Baseline,World,Carbon Sequestration|Land Use|Afforestation,Mt CO2/yr,,105.17045,183.01585,,517.29265,,983.08325,,1517.48075,,1982.31345,,2309.96685,,2532.14145,,2679.5077,,2776.49425,,2793.6834
MESSAGEix-GLOBIOM 1.0,CD-LINKS_INDCi,World,Emissions|CO2,Mt CO2/yr,31667.90819,35933.0697,38542.01816,,39615.22255,,40671.28065,,44642.91669,,49784.94281,,54100.57532,,58755.17001,,66549.84152,,74871.55532,,82357.30988
MESSAGEix-GLOBIOM 1.0,CD-LINKS_INDCi,World,Emissions|CO2|AFOLU,Mt CO2/yr,5198.634077,5148.824745,5380.430065,,4461.617696,,3200.444178,,2451.735002,,1700.175697,,790.7605706,,354.4486435,,-177.6972989,,-510.1978564,,-730.5725492
MESSAGEix-GLOBIOM 1.0,CD-LINKS_INDCi,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,26469.27411,30784.24495,33161.58809,,35153.60486,,37470.83648,,42191.18169,,48084.76712,,53309.81475,,58400.72137,,66727.53882,,75381.75318,,83087.88243
MESSAGEix-GLOBIOM 1.0,CD-LINKS_INDCi,World,Primary Energy|Biomass,EJ/yr,44.13770644,48.74980192,54.28033904,,49.54555133,,47.44433076,,43.25951041,,38.18618659,,33.03280035,,28.90981853,,25.9173704,,25.90154562,,32.04107695
MESSAGEix-GLOBIOM 1.0,CD-LINKS_INDCi,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,0,0,0,,0,,0.580571461,,1.331794757,,0.995877738,,0.375611648,,0,,0,,0,,0
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi,World,Emissions|CO2,Mt CO2/yr,31667.90819,35933.0697,38542.01816,,39615.22255,,44490.08064,,48326.74212,,53595.16479,,57741.63044,,63446.61698,,71076.87071,,80021.92967,,86705.02672
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi,World,Emissions|CO2|AFOLU,Mt CO2/yr,5198.634077,5148.824745,5380.430065,,4461.617696,,3985.386724,,3214.182461,,2279.109814,,1431.923076,,895.3711032,,254.2421744,,-103.5911095,,-390.3241063
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,26469.27411,30784.24495,33161.58809,,35153.60486,,40504.69391,,45112.55966,,51316.05497,,56309.70736,,62551.24588,,70822.62853,,80125.52078,,87095.35082
